simTime,robotId,itemId,itemImportance,position,destination,event
58.22590212651543,-1,0,2,0,42,create
58.22590212651543,10,0,2,0,42,startLoading
66.00073681184845,10,0,2,42,42,move
66.00073681184845,10,0,2,42,42,deliver
80.30828289908881,10,-1,-1,0,0,move
118.9103538769172,-1,1,0,0,64,create
118.9103538769172,7,1,0,0,64,startLoading
124.62062668129933,7,1,0,1,64,move
124.69021101011566,7,1,0,2,64,move
124.69021101011566,7,1,0,2,64,fail
124.69021101011566,7,1,0,2,64,drop
262.8198102577108,-1,2,0,0,54,create
262.8198102577108,2,2,0,0,54,startLoading
263.80526611090374,-1,3,0,0,71,create
263.80526611090374,1,3,0,0,71,startLoading
267.99723273268256,1,3,0,1,71,move
267.99723273268256,1,3,0,1,71,fakeFailure
269.12375808701233,2,2,0,1,54,move
269.12375808701233,2,2,0,1,54,fakeFailure
270.9801563538564,1,3,0,2,71,move
270.9801563538564,1,3,0,2,71,fakeFailure
271.64135840724174,2,2,0,2,54,move
272.0863979522687,2,2,0,3,54,move
272.0863979522687,2,2,0,3,54,fakeFailure
274.45107701633856,2,2,0,4,54,move
274.51963922188185,1,3,0,3,71,move
274.51963922188185,1,3,0,3,71,fakeFailure
280.32628712627536,1,3,0,4,71,move
280.32628712627536,1,3,0,4,71,fakeFailure
290.02544501040194,1,3,0,47,71,move
290.02544501040194,1,3,0,47,71,fakeFailure
291.7211341863476,2,2,0,5,54,move
291.7211341863476,2,2,0,5,54,fakeFailure
291.8393804431329,2,2,0,6,54,move
291.8393804431329,2,2,0,6,54,fakeFailure
296.61114926332533,2,2,0,54,54,move
296.61114926332533,2,2,0,54,54,deliver
296.61114926332533,2,-1,-1,54,0,fakeFailure
298.32921886368297,2,-1,-1,6,0,move
298.32921886368297,2,-1,-1,6,0,fakeFailure
299.6411722102482,1,3,0,50,71,move
299.6411722102482,1,3,0,50,71,fakeFailure
302.38500886663417,2,-1,-1,5,0,move
302.38500886663417,2,-1,-1,5,0,fakeFailure
305.27629914848393,1,3,0,51,71,move
305.27629914848393,1,3,0,51,71,fakeFailure
308.16589862470465,2,-1,-1,4,0,move
308.5067033879023,1,3,0,52,71,move
308.5067033879023,1,3,0,52,71,fakeFailure
311.35008117871035,2,-1,-1,3,0,move
311.35008117871035,2,-1,-1,3,0,fakeFailure
311.57826399611463,1,3,0,19,71,move
311.57826399611463,1,3,0,19,71,fakeFailure
311.6835285830965,1,3,0,20,71,move
311.6835285830965,1,3,0,20,71,fakeFailure
312.60611238972905,2,-1,-1,2,0,move
312.60611238972905,2,1,0,2,64,startLoading
312.60611238972905,2,1,0,2,64,fakeFailure
314.1741667875194,1,3,0,70,71,move
314.1741667875194,1,3,0,70,71,fakeFailure
315.8396349624786,1,3,0,71,71,move
315.8396349624786,1,3,0,71,71,deliver
315.8396349624786,1,-1,-1,71,0,fakeFailure
325.4365778138886,1,-1,-1,70,0,move
325.4365778138886,1,-1,-1,70,0,fakeFailure
326.9072621660017,1,-1,-1,20,0,move
326.9072621660017,1,-1,-1,20,0,fakeFailure
327.05652916156873,1,-1,-1,19,0,move
327.05652916156873,1,-1,-1,19,0,fail
328.98005515345994,2,1,0,3,64,move
328.98005515345994,2,1,0,3,64,fakeFailure
329.3760119393819,2,1,0,4,64,move
329.3760119393819,2,1,0,4,64,fakeFailure
330.12411707751477,2,1,0,5,64,move
330.12411707751477,2,1,0,5,64,fakeFailure
338.51104077149165,-1,4,2,0,27,create
338.51104077149165,9,4,2,0,27,startLoading
341.5297668435088,2,1,0,6,64,move
341.5297668435088,2,1,0,6,64,fakeFailure
345.5463023155548,9,4,2,1,27,move
346.9697593397115,9,4,2,2,27,move
347.02422918463805,9,4,2,3,27,move
355.03026570326733,2,1,0,7,64,move
355.03026570326733,2,1,0,7,64,fakeFailure
356.20204861344195,2,1,0,8,64,move
356.20204861344195,2,1,0,8,64,fakeFailure
356.31269680757924,2,1,0,9,64,move
356.31269680757924,2,1,0,9,64,fakeFailure
361.74226677801664,2,1,0,10,64,move
361.74226677801664,2,1,0,10,64,fakeFailure
365.12711969732266,2,1,0,11,64,move
365.12711969732266,2,1,0,11,64,fakeFailure
365.3239617829455,9,4,2,4,27,move
374.6109580130619,2,1,0,12,64,move
374.6109580130619,2,1,0,12,64,fakeFailure
376.24878193823344,9,4,2,27,27,move
376.24878193823344,9,4,2,27,27,deliver
376.24878193823344,9,-1,-1,27,0,fail
377.68869434954127,2,1,0,13,64,move
377.68869434954127,2,1,0,13,64,fakeFailure
390.3432629772194,2,1,0,14,64,move
390.3432629772194,2,1,0,14,64,fakeFailure
392.78639300224535,2,1,0,63,64,move
392.78639300224535,2,1,0,63,64,fakeFailure
395.9298951240603,2,1,0,64,64,move
