simTime,robotId,itemId,itemImportance,position,destination,event
50.9960038173569,-1,0,2,0,49,create
50.9960038173569,2,0,2,0,49,startLoading
57.25931819786803,2,0,2,1,49,move
57.97088518831775,2,0,2,2,49,move
61.95626860695306,2,0,2,3,49,move
63.77775401822387,2,0,2,4,49,move
64.11044562316246,2,0,2,47,49,move
66.77521727480509,2,0,2,48,49,move
76.26680615441387,2,0,2,49,49,move
76.26680615441387,2,0,2,49,49,deliver
76.26680615441387,2,-1,-1,49,0,fail
109.25804304842185,-1,1,2,0,69,create
109.25804304842185,5,1,2,0,69,startLoading
116.86405914214411,5,1,2,1,69,move
133.18781820049276,5,1,2,2,69,move
137.96213631335303,5,1,2,3,69,move
147.66616994722514,5,1,2,4,69,move
147.66616994722514,5,1,2,4,69,fail
147.66616994722514,5,1,2,4,69,drop
284.30726164591266,-1,2,0,0,28,create
284.30726164591266,9,2,0,0,28,startLoading
292.0047546158909,9,2,0,1,28,move
296.5218480393484,9,2,0,2,28,move
299.46229468976765,9,2,0,3,28,move
300.4261936020704,9,2,0,4,28,move
300.4261936020704,9,2,0,4,28,drop
300.4261936020704,9,1,2,4,69,startLoading
305.69317062421055,9,1,2,47,69,move
305.97022735969625,9,1,2,50,69,move
306.82734621347333,9,1,2,51,69,move
315.8690618735757,9,1,2,52,69,move
315.95733824699903,9,1,2,19,69,move
321.9782292247793,9,1,2,20,69,move
339.8675482086869,9,1,2,21,69,move
341.737924013872,9,1,2,22,69,move
344.766872569458,9,1,2,68,69,move
349.8968699299809,9,1,2,69,69,move
349.8968699299809,9,1,2,69,69,deliver
351.0205781983133,9,-1,-1,68,0,move
359.419657258865,9,-1,-1,22,0,move
360.20746083128466,9,-1,-1,21,0,move
362.58918286068257,9,-1,-1,20,0,move
370.640356160288,9,-1,-1,19,0,move
379.3521012734048,9,-1,-1,52,0,move
381.76007378370207,9,-1,-1,51,0,move
382.29665320392263,9,-1,-1,50,0,move
385.93202379618134,9,-1,-1,47,0,move
387.405758226527,9,-1,-1,4,0,move
387.405758226527,9,2,0,4,28,startLoading
399.2570578072102,9,2,0,5,28,move
403.06454391620105,9,2,0,28,28,move
403.06454391620105,9,2,0,28,28,deliver
412.98800944604073,9,-1,-1,5,0,move
421.6304188117475,9,-1,-1,4,0,move
426.4939404645768,9,-1,-1,3,0,move
429.52043875449107,9,-1,-1,2,0,move
430.78938888822336,9,-1,-1,1,0,move
434.14806787451937,9,-1,-1,0,0,move
627.1307476633376,-1,3,2,0,7,create
627.1307476633376,10,3,2,0,7,startLoading
633.4956839115446,10,3,2,1,7,move
634.2789749309284,10,3,2,2,7,move
635.0132566999803,10,3,2,3,7,move
639.8961698748146,10,3,2,4,7,move
655.7638475512179,10,3,2,5,7,move
662.7662467505223,10,3,2,6,7,move
662.7662467505223,10,3,2,6,7,fail
662.7662467505223,10,3,2,6,7,drop
709.1936421949129,10,-1,-1,0,0,recover
726.6801561604824,-1,4,0,0,4,create
726.6801561604824,13,4,0,0,4,startLoading
730.6560835878136,13,4,0,1,4,move
730.8566134734739,13,4,0,2,4,move
732.2389002985583,13,4,0,3,4,move
737.7188897666439,13,4,0,4,4,move
737.7188897666439,13,4,0,4,4,deliver
750.0584742695163,13,-1,-1,3,0,move
756.9343877542344,13,-1,-1,2,0,move
760.4581277952448,13,-1,-1,1,0,move
766.8792658047486,13,-1,-1,0,0,move
824.452661168859,5,-1,-1,0,0,recover
933.6964740909184,-1,5,2,0,7,create
933.6964740909184,0,5,2,0,7,startLoading
945.5957541066549,0,5,2,1,7,move
947.8419283398509,0,5,2,2,7,move
951.2333462977895,0,5,2,3,7,move
953.0186078601946,0,5,2,4,7,move
960.6133792563467,0,5,2,5,7,move
961.8648523095873,0,5,2,6,7,move
966.1706921180102,0,5,2,7,7,move
966.1706921180102,0,5,2,7,7,deliver
966.1706921180102,0,-1,-1,7,0,fail
1015.1589282077576,-1,6,0,0,10,create
1015.1589282077576,5,6,0,0,10,startLoading
1022.963158832392,5,6,0,1,10,move
1023.9044589929541,5,6,0,2,10,move
1034.4219890768745,5,6,0,3,10,move
1037.0834648088519,5,6,0,4,10,move
1043.3515477621297,5,6,0,5,10,move
1051.9006395696215,5,6,0,6,10,move
1051.9006395696215,5,6,0,6,10,drop
1051.9006395696215,5,3,2,6,7,startLoading
1062.5831399489614,5,3,2,7,7,move
1062.5831399489614,5,3,2,7,7,deliver
1064.941664375871,5,-1,-1,6,0,move
1064.941664375871,5,6,0,6,10,startLoading
1067.5011579797133,5,6,0,7,10,move
1072.5895331489294,5,6,0,8,10,move
1073.7180408447325,5,6,0,9,10,move
1074.754994701274,5,6,0,10,10,move
1074.754994701274,5,6,0,10,10,deliver
1075.694682443938,5,-1,-1,9,0,move
1078.3676856235536,5,-1,-1,8,0,move
1078.3676856235536,5,-1,-1,8,0,fail
1181.995532700505,-1,7,1,0,22,create
1181.995532700505,10,7,1,0,22,startLoading
1190.2330031471365,10,7,1,1,22,move
