simTime,robotId,itemId,itemImportance,position,destination,event
115.4031680518272,-1,0,0,0,25,create
115.4031680518272,4,0,0,0,25,startLoading
135.96214970000793,4,0,0,1,25,move
141.16523491262774,4,0,0,2,25,move
142.10964290971188,4,0,0,25,25,move
142.10964290971188,4,0,0,25,25,deliver
142.10964290971188,4,-1,-1,25,0,fail
181.80380109871749,-1,1,0,0,24,create
181.80380109871749,2,1,0,0,24,startLoading
188.97571450277468,2,1,0,1,24,move
191.21913436434195,2,1,0,24,24,move
191.21913436434195,2,1,0,24,24,deliver
197.77514925225512,2,-1,-1,1,0,move
198.42532241293705,2,-1,-1,0,0,move
235.46570233267852,-1,2,0,0,12,create
235.46570233267852,16,2,0,0,12,startLoading
237.35266855761043,16,2,0,1,12,move
244.6478445912515,16,2,0,2,12,move
244.827394277269,16,2,0,3,12,move
246.17568412577322,16,2,0,4,12,move
249.0224549534009,16,2,0,5,12,move
254.79734358950415,16,2,0,6,12,move
257.805863713894,16,2,0,7,12,move
258.01460226077336,16,2,0,8,12,move
259.427382330793,16,2,0,9,12,move
264.81079309246405,16,2,0,10,12,move
275.8737506747176,16,2,0,11,12,move
277.20212301155874,16,2,0,12,12,move
277.20212301155874,16,2,0,12,12,deliver
283.69001561429025,16,-1,-1,11,0,move
291.2349489782964,16,-1,-1,10,0,move
297.7851469505485,16,-1,-1,9,0,move
297.7851469505485,16,-1,-1,9,0,fail
322.8027298650459,-1,3,0,0,69,create
322.8027298650459,8,3,0,0,69,startLoading
325.8061195849644,8,3,0,1,69,move
329.96655933620923,8,3,0,2,69,move
329.96655933620923,8,3,0,2,69,fail
329.96655933620923,8,3,0,2,69,drop
368.4560678430223,-1,4,0,0,38,create
368.4560678430223,13,4,0,0,38,startLoading
375.5477084962124,13,4,0,1,38,move
377.9081432791494,13,4,0,2,38,move
377.9081432791494,13,4,0,2,38,fail
377.9081432791494,13,4,0,2,38,drop
450.24287510466576,8,-1,-1,0,0,recover
517.5913294622126,-1,5,2,0,25,create
517.5913294622126,6,5,2,0,25,startLoading
527.31993609429,6,5,2,1,25,move
528.5216529090175,6,5,2,2,25,move
530.0887518283301,6,5,2,25,25,move
530.0887518283301,6,5,2,25,25,deliver
530.1605030530292,6,-1,-1,2,0,move
530.1605030530292,6,3,0,2,69,startLoading
534.3070489758214,6,3,0,3,69,move
535.6923761629781,6,3,0,4,69,move
536.4681592508226,-1,6,2,0,18,create
536.4681592508226,3,6,2,0,18,startLoading
541.5153950172075,6,3,0,47,69,move
541.9839018615351,6,3,0,50,69,move
545.8783072894081,6,3,0,51,69,move
546.1723556918846,3,6,2,1,18,move
546.1723556918846,3,6,2,1,18,fail
546.1723556918846,3,6,2,1,18,drop
549.4158129477926,6,3,0,52,69,move
551.2342706563612,6,3,0,19,69,move
553.2579192601212,6,3,0,20,69,move
553.9693008109622,6,3,0,21,69,move
560.6615757390982,6,3,0,22,69,move
561.5732542864226,6,3,0,68,69,move
565.1743584882745,6,3,0,69,69,move
565.1743584882745,6,3,0,69,69,deliver
565.1743584882745,6,-1,-1,69,0,fail
607.2001386899665,-1,7,0,0,58,create
607.2001386899665,7,7,0,0,58,startLoading
612.9279216481809,7,7,0,1,58,move
612.9279216481809,7,7,0,1,58,fail
612.9279216481809,7,7,0,1,58,drop
642.3311914655532,-1,8,2,0,15,create
642.3311914655532,12,8,2,0,15,startLoading
655.7201410086896,-1,9,0,0,6,create
655.7201410086896,8,9,0,0,6,startLoading
657.9265768682031,12,8,2,1,15,move
660.4311511806839,12,8,2,2,15,move
661.4074404161274,8,9,0,1,6,move
661.4074404161274,8,9,0,1,6,drop
661.4074404161274,8,6,2,1,18,startLoading
667.1759497106158,12,8,2,3,15,move
671.8412997918856,8,6,2,2,18,move
675.9725479926847,8,6,2,3,18,move
681.9536027429494,12,8,2,4,15,move
683.3294124437377,8,6,2,4,18,move
683.7871527544806,8,6,2,5,18,move
684.1763661755087,12,8,2,5,15,move
684.986896480217,8,6,2,6,18,move
692.1863932217068,8,6,2,7,18,move
694.9539641015957,12,8,2,6,15,move
696.5161770620724,8,6,2,8,18,move
702.3511883756826,12,8,2,7,15,move
702.3511883756826,12,8,2,7,15,fail
702.3511883756826,12,8,2,7,15,drop
708.2031265491693,8,6,2,18,18,move
708.2031265491693,8,6,2,18,18,deliver
715.5227132645239,8,-1,-1,8,0,move
721.0115433043878,8,-1,-1,7,0,move
721.0115433043878,8,8,2,7,15,startLoading
725.7407004835712,8,8,2,8,15,move
725.7407004835712,8,8,2,8,15,fail
725.7407004835712,8,8,2,8,15,drop
739.222071126697,-1,10,2,0,32,create
739.222071126697,19,10,2,0,32,startLoading
751.8973244308788,19,10,2,1,32,move
758.0988819816926,19,10,2,2,32,move
762.6492524447472,19,10,2,3,32,move
762.6492524447472,19,10,2,3,32,fail
762.6492524447472,19,10,2,3,32,drop
824.5084314545447,12,-1,-1,0,0,recover
862.3682809204217,-1,11,2,0,23,create
862.3682809204217,2,11,2,0,23,startLoading
875.6660434608782,2,11,2,23,23,move
875.6660434608782,2,11,2,23,23,deliver
879.0860084412873,2,-1,-1,0,0,move
971.2230674603004,6,-1,-1,0,0,recover
990.6986319337652,-1,12,2,0,64,create
990.6986319337652,12,12,2,0,64,startLoading
1003.8692317002832,12,12,2,1,64,move
1003.8692317002832,12,12,2,1,64,fail
1003.8692317002832,12,12,2,1,64,drop
1092.9888921302945,3,-1,-1,0,0,recover
1120.4180076419611,8,-1,-1,0,0,recover
1338.8397237880104,-1,13,0,0,45,create
1338.8397237880104,1,13,0,0,45,startLoading
1356.1641752204637,1,13,0,1,45,move
1356.1641752204637,1,13,0,1,45,drop
1356.1641752204637,1,12,2,1,64,startLoading
1365.988270242943,1,12,2,2,64,move
1367.5999712049418,1,12,2,3,64,move
1370.6535660574243,1,12,2,4,64,move
1383.3175467506258,1,12,2,5,64,move
1385.466717286911,1,12,2,6,64,move
1389.41257033334,1,12,2,7,64,move
1398.8006917396342,1,12,2,8,64,move
1399.6944763344745,1,12,2,9,64,move
1407.9210164585213,1,12,2,10,64,move
1407.9210164585213,1,12,2,10,64,fail
1407.9210164585213,1,12,2,10,64,drop
1433.401966661847,-1,14,2,0,3,create
1433.401966661847,11,14,2,0,3,startLoading
1438.0686836989662,11,14,2,1,3,move
1438.4995574661048,11,14,2,2,3,move
1438.651693788356,11,14,2,3,3,move
1438.651693788356,11,14,2,3,3,deliver
1438.651693788356,11,10,2,3,32,startLoading
1445.5025291530187,11,10,2,4,32,move
1446.166585821228,11,10,2,5,32,move
1451.1007320244328,11,10,2,6,32,move
1462.08973091778,16,-1,-1,0,0,recover
1472.2197753246057,11,10,2,7,32,move
1483.9879081408228,11,10,2,8,32,move
1485.7640063432116,4,-1,-1,0,0,recover
1490.5996214750928,11,10,2,9,32,move
1501.2476555151438,11,10,2,32,32,move
1501.2476555151438,11,10,2,32,32,deliver
1502.9430856429292,11,-1,-1,9,0,move
1511.440127073957,11,-1,-1,8,0,move
1511.440127073957,11,8,2,8,15,startLoading
1520.4364972939786,11,8,2,9,15,move
1522.7349946676984,11,8,2,10,15,move
1522.7349946676984,11,8,2,10,15,fail
1522.7349946676984,11,8,2,10,15,drop
1613.461155770789,1,-1,-1,0,0,recover
1651.0197965736597,-1,15,2,0,18,create
1651.0197965736597,4,15,2,0,18,startLoading
1655.9130541866575,4,15,2,1,18,move
1658.8102168738212,4,15,2,2,18,move
1670.3953789294765,4,15,2,3,18,move
1673.475183397347,4,15,2,4,18,move
1678.1694591801195,4,15,2,5,18,move
1686.7413884334976,4,15,2,6,18,move
1693.2720709722093,4,15,2,7,18,move
1700.3520566092295,4,15,2,8,18,move
1700.3520566092295,4,15,2,8,18,fail
1700.3520566092295,4,15,2,8,18,drop
1709.5236105793745,-1,16,2,0,40,create
1709.5236105793745,16,16,2,0,40,startLoading
1720.063795249311,16,16,2,1,40,move
1720.7146543787508,16,16,2,2,40,move
1734.6286814586103,16,16,2,3,40,move
1737.9562925951554,16,16,2,4,40,move
